9944201.0, 1284000.0, 7.7, 1200.0, 47.5, 93.82, 2
4.0397842E7, 504782.0, 80.0, 22000.0, 97.9, 4.42, 4
5439448.0, 48845.0, 111.4, 13300.0, 99.0, 7.41, 4
4494749.0, 56542.0, 79.5, 10600.0, 98.5, 6.84, 4
39129.0, 261.0, 149.9, 8800.0, 97.0, 14.49, 3
13477.0, 102.0, 132.1, 8600.0, 95.0, 21.03, 3
2976372.0, 29800.0, 99.9, 3500.0, 98.6, 23.28, 3
1.1716829E7, 1240000.0, 9.5, 900.0, 46.4, 116.79, 1
1.07449525E8, 1972550.0, 54.5, 9000.0, 92.2, 20.91, 3
5906760.0, 92300.0, 64.0, 4300.0, 91.3, 17.35, 3
3.7445392E7, 945087.0, 39.6, 600.0, 78.2, 98.54, 2
21388.0, 240.0, 89.1, 5000.0, 95.0, 0.0, 4
2.7019731E7, 1960582.0, 13.8, 11800.0, 78.8, 13.24, 3
8308504.0, 27750.0, 299.4, 1600.0, 52.9, 73.45, 2
65773.0, 53.0, 1241.0, 36000.0, 98.0, 8.53, 4
2832224.0, 1564116.0, 1.8, 1800.0, 97.8, 53.79, 2
60422.0, 11854.0, 5.1, 1600.0, 93.7, 29.45, 3
3.9921833E7, 2766890.0, 14.4, 11200.0, 97.1, 15.18, 3
1.6580356E8, 803940.0, 206.2, 2100.0, 45.7, 72.44, 2
1.6491461E7, 41526.0, 397.1, 28600.0, 99.0, 5.04, 4
65409.0, 78.0, 838.6, 20000.0, 99.0, 4.71, 4
117848.0, 389.0, 303.0, 2900.0, 96.0, 14.78, 3
3042004.0, 111370.0, 27.3, 1000.0, 57.5, 128.87, 1
