9944201.0, 1284000.0, 7.7, 1200.0, 47.5, 93.82, 2
5450661.0, 43094.0, 126.5, 31100.0, 100.0, 4.56, 4
2.6783383E7, 437072.0, 61.3, 1500.0, 40.4, 50.25, 2
9439.0, 102.0, 92.5, 3400.0, 97.0, 7.35, 4
3431932.0, 176220.0, 19.5, 12800.0, 98.0, 11.95, 3
2050554.0, 25333.0, 80.9, 6700.0, 99.0, 10.09, 3
3.3098932E7, 9984670.0, 3.3, 29800.0, 97.0, 4.75, 4
47246.0, 1399.0, 33.8, 22000.0, 99.0, 6.24, 4
453125.0, 28.0, 16183.0, 19400.0, 94.5, 4.39, 4
4.4187637E7, 1219912.0, 36.2, 10700.0, 86.4, 61.81, 2
303770.0, 13940.0, 21.8, 16700.0, 95.6, 25.21, 3
1.354751E7, 283560.0, 47.8, 3300.0, 92.5, 23.66, 3
2.8302603E7, 1285220.0, 22.0, 5100.0, 90.9, 31.94, 3
3.4707817E7, 582650.0, 59.6, 1000.0, 85.1, 61.47, 2
4.0397842E7, 504782.0, 80.0, 22000.0, 97.9, 4.42, 4
168458.0, 616.0, 273.5, 5400.0, 67.0, 13.53, 3
2.8287147E7, 147181.0, 192.2, 1400.0, 45.2, 66.98, 2
82459.0, 477.0, 172.9, 12500.0, 97.0, 7.11, 4
2.1456188E7, 527970.0, 40.6, 800.0, 50.2, 61.5, 2
6352117.0, 20770.0, 305.8, 19800.0, 95.4, 7.03, 4
1.0175014E7, 163610.0, 62.2, 6900.0, 74.2, 24.77, 3
8.2422299E7, 357021.0, 230.9, 27600.0, 99.0, 4.16, 4
8863338.0, 637657.0, 13.9, 500.0, 37.8, 116.7, 1
1442029.0, 36120.0, 39.9, 800.0, 42.4, 107.17, 1
4.3593035E7, 1138910.0, 38.3, 6300.0, 92.5, 20.97, 3
1.138282E7, 110860.0, 102.7, 2900.0, 97.0, 6.33, 4
6005250.0, 71740.0, 83.7, 500.0, 31.4, 143.64, 1
5670544.0, 462840.0, 12.3, 2200.0, 64.6, 51.45, 2
2044147.0, 825418.0, 2.5, 7200.0, 84.0, 48.98, 3
2.0264082E7, 7686850.0, 2.6, 29000.0, 100.0, 4.69, 4
8989046.0, 1098580.0, 8.2, 2400.0, 87.2, 53.11, 2
6506464.0, 406750.0, 16.0, 4700.0, 94.0, 25.63, 3
359008.0, 300.0, 1196.7, 3900.0, 97.2, 56.52, 2
4.6710816E7, 603700.0, 77.4, 5400.0, 99.7, 20.34, 3
1428757.0, 360.0, 3968.8, 600.0, 99.0, 22.93, 3
45436.0, 262.0, 173.4, 35000.0, 98.0, 8.19, 4
1.2525094E7, 1267000.0, 9.9, 800.0, 17.6, 121.69, 1
279912.0, 431.0, 649.5, 15700.0, 97.4, 12.5, 3
3927188.0, 13790.0, 284.8, 16800.0, 94.1, 8.24, 4
1.31859731E8, 923768.0, 142.7, 900.0, 68.0, 98.8, 2
299388.0, 103000.0, 2.9, 30900.0, 99.9, 3.31, 4
1.27463611E8, 377835.0, 337.4, 28200.0, 99.0, 3.26, 4
5439448.0, 48845.0, 111.4, 13300.0, 99.0, 7.41, 4
784301.0, 9250.0, 84.8, 19200.0, 97.6, 7.18, 4
