3.3098932E7, 9984670.0, 3.3, 29800.0, 97.0, 4.75, 4
5670544.0, 462840.0, 12.3, 2200.0, 64.6, 51.45, 2
359008.0, 300.0, 1196.7, 3900.0, 97.2, 56.52, 2
1.27463611E8, 377835.0, 337.4, 28200.0, 99.0, 3.26, 4
4.1236378E7, 2505810.0, 16.5, 1900.0, 61.1, 62.5, 2
2022331.0, 30355.0, 66.6, 3000.0, 84.8, 84.23, 2
552438.0, 28450.0, 19.4, 1700.0, 99.0, 21.29, 3
1641564.0, 11300.0, 145.3, 1700.0, 40.1, 72.02, 2
6822378.0, 21040.0, 324.3, 4800.0, 80.2, 25.1, 3
20579.0, 458.0, 44.9, 9000.0, 92.0, 14.84, 3
287730.0, 22966.0, 12.5, 4900.0, 94.1, 25.69, 3
7385367.0, 110910.0, 66.6, 7600.0, 98.6, 20.55, 3
21152.0, 430.0, 49.2, 9600.0, 98.0, 15.67, 3
6.0876136E7, 547030.0, 111.3, 27600.0, 99.0, 4.26, 4
9981334.0, 93030.0, 107.3, 13900.0, 99.4, 8.57, 4
5213898.0, 198500.0, 26.3, 1600.0, 97.0, 35.64, 3
71891.0, 193.0, 372.5, 28000.0, 97.0, 5.89, 4
1.9686505E7, 801590.0, 24.6, 1200.0, 47.8, 130.79, 1
420979.0, 4033.0, 104.4, 1400.0, 76.6, 47.77, 3
7.0413958E7, 780580.0, 90.2, 6700.0, 86.5, 41.04, 3
6940432.0, 1092.0, 6355.7, 28800.0, 93.5, 2.97, 4
7026.0, 242.0, 29.0, 6900.0, 99.0, 7.54, 4
