47246.0, 1399.0, 33.8, 22000.0, 99.0, 6.24, 4
303770.0, 13940.0, 21.8, 16700.0, 95.6, 25.21, 3
2.0264082E7, 7686850.0, 2.6, 29000.0, 100.0, 4.69, 4
1.31859731E8, 923768.0, 142.7, 900.0, 68.0, 98.8, 2
7320815.0, 143100.0, 51.2, 1000.0, 99.4, 110.76, 1
4498976.0, 51129.0, 88.0, 6100.0, 99.0, 21.05, 3
1.88078227E8, 8511965.0, 22.1, 7600.0, 86.4, 29.61, 3
193413.0, 1001.0, 193.2, 1200.0, 79.3, 43.11, 3
787584.0, 2517.0, 312.9, 5800.0, 88.9, 7.78, 4
1.47365352E8, 144000.0, 1023.4, 1900.0, 43.1, 62.6, 2
81541.0, 455.0, 179.2, 7800.0, 58.0, 15.53, 3
199509.0, 91000.0, 2.2, 8300.0, 83.0, 12.07, 3
4076140.0, 268680.0, 15.2, 21600.0, 99.0, 5.85, 4
108605.0, 1910.0, 56.9, 17200.0, 99.0, 8.03, 4
1.8881361E7, 185180.0, 102.0, 3300.0, 76.9, 29.53, 3
208869.0, 12200.0, 17.1, 2900.0, 53.0, 55.16, 2
91084.0, 116.0, 785.2, 24800.0, 99.0, 5.24, 4
2.98444215E8, 9631420.0, 31.0, 37800.0, 97.0, 6.5, 4
2.8195754E7, 236040.0, 119.5, 1400.0, 69.9, 67.83, 2
2758124.0, 10991.0, 250.9, 3900.0, 87.9, 12.36, 3
2.7307134E7, 447400.0, 61.0, 1700.0, 99.3, 71.1, 2
474413.0, 2586.0, 183.5, 55100.0, 100.0, 4.81, 4
2.2409572E7, 239460.0, 93.6, 2200.0, 74.8, 51.43, 2
