2050554.0, 25333.0, 80.9, 6700.0, 99.0, 10.09, 3
3.4707817E7, 582650.0, 59.6, 1000.0, 85.1, 61.47, 2
2.1456188E7, 527970.0, 40.6, 800.0, 50.2, 61.5, 2
279912.0, 431.0, 649.5, 15700.0, 97.4, 12.5, 3
784301.0, 9250.0, 84.8, 19200.0, 97.6, 7.18, 4
27928.0, 7.0, 3989.7, 17500.0, 99.0, 5.13, 4
1.0379067E7, 30528.0, 340.0, 29100.0, 98.0, 4.68, 4
1.0235455E7, 78866.0, 129.8, 15700.0, 99.9, 3.93, 4
3.8536869E7, 312685.0, 123.3, 11100.0, 99.8, 8.51, 4
23098.0, 153.0, 151.0, 16000.0, 97.8, 18.05, 3
69108.0, 443.0, 156.0, 11000.0, 89.0, 19.46, 3
1.2236805E7, 390580.0, 31.3, 1900.0, 90.7, 67.69, 2
5.8133509E7, 301230.0, 193.0, 26700.0, 98.6, 5.94, 4
1.5233244E7, 2717300.0, 5.6, 6300.0, 98.4, 29.21, 3
7502.0, 413.0, 18.2, 2500.0, 97.0, 19.0, 3
486530.0, 23000.0, 21.2, 1300.0, 67.9, 104.13, 1
2279723.0, 47000.0, 48.5, 1300.0, 42.2, 100.44, 1
7326496.0, 112090.0, 65.4, 2600.0, 76.2, 29.32, 3
1.0688058E7, 131940.0, 81.0, 20000.0, 97.5, 5.53, 4
1.1987121E7, 196190.0, 61.1, 1600.0, 40.2, 55.51, 2
1.4289354E8, 1.70752E7, 8.4, 8900.0, 99.6, 15.39, 3
885359.0, 11437.0, 77.4, 21500.0, 82.5, 18.61, 3
7862944.0, 112620.0, 69.8, 1100.0, 40.9, 85.0, 2
