2.6783383E7, 437072.0, 61.3, 1500.0, 40.4, 50.25, 2
82459.0, 477.0, 172.9, 12500.0, 97.0, 7.11, 4
6352117.0, 20770.0, 305.8, 19800.0, 95.4, 7.03, 4
6506464.0, 406750.0, 16.0, 4700.0, 94.0, 25.63, 3
11810.0, 26.0, 454.2, 1100.0, 99.0, 20.03, 3
1.150201E7, 752614.0, 15.3, 800.0, 80.6, 88.29, 2
8.9468677E7, 300000.0, 298.2, 4600.0, 92.6, 23.51, 3
8.4402966E7, 329560.0, 256.1, 2500.0, 90.3, 25.95, 3
1136334.0, 17363.0, 65.5, 4900.0, 81.6, 69.27, 2
5231372.0, 338145.0, 15.5, 27400.0, 100.0, 3.57, 4
1.2127071E7, 1246700.0, 9.7, 1900.0, 42.0, 191.19, 1
1324333.0, 45226.0, 29.3, 12300.0, 99.8, 7.87, 4
114689.0, 748.0, 153.3, 2200.0, 98.5, 12.62, 3
2.4385858E7, 329750.0, 74.0, 9000.0, 88.7, 17.7, 3
4786994.0, 121320.0, 39.5, 700.0, 58.6, 74.87, 2
9690222.0, 245857.0, 39.4, 2100.0, 35.9, 90.37, 2
4610820.0, 323802.0, 14.2, 37800.0, 100.0, 3.7, 4
4303356.0, 622984.0, 6.9, 1100.0, 51.0, 91.0, 2
3.3241259E7, 446550.0, 74.4, 4000.0, 51.7, 41.62, 3
56361.0, 2166086.0, 0.0, 20000.0, 99.0, 15.82, 3
2418393.0, 17820.0, 135.7, 19000.0, 83.5, 9.95, 4
32543.0, 2.0, 16271.5, 27000.0, 99.0, 5.43, 4
1065842.0, 5128.0, 207.9, 9500.0, 98.6, 24.31, 3
