1.2525094E7, 1267000.0, 9.9, 800.0, 17.6, 121.69, 1
4466706.0, 33843.0, 132.0, 1800.0, 99.1, 40.42, 3
9016596.0, 449964.0, 20.0, 26800.0, 99.0, 2.77, 4
436131.0, 1100.0, 396.5, 14400.0, 97.7, 7.09, 4
8192880.0, 83870.0, 97.7, 30000.0, 98.0, 4.66, 4
105432.0, 811.0, 130.0, 800.0, 99.0, 48.52, 3
2.022224E7, 65610.0, 308.2, 3700.0, 92.3, 14.35, 3
57794.0, 199.0, 290.4, 8000.0, 97.0, 9.27, 4
1.6134219E7, 756950.0, 21.3, 9900.0, 96.2, 8.8, 4
29251.0, 61.0, 479.5, 34600.0, 96.0, 5.73, 4
4.7382633E7, 678500.0, 69.8, 1800.0, 85.3, 67.24, 2
1.095351995E9, 3287590.0, 333.2, 2900.0, 59.5, 56.29, 2
4661473.0, 69700.0, 66.9, 2500.0, 99.0, 18.59, 3
1.3902972E7, 274200.0, 50.7, 1100.0, 26.6, 97.57, 2
3.2930091E7, 2381740.0, 13.8, 6000.0, 70.0, 31.0, 3
1.8595469E7, 587040.0, 31.7, 800.0, 68.9, 76.83, 2
108004.0, 702.0, 153.9, 2000.0, 89.0, 30.21, 3
1.7654843E7, 322460.0, 54.8, 1400.0, 50.9, 90.83, 2
2.45452739E8, 1919440.0, 127.9, 3200.0, 87.9, 35.6, 3
1.313973713E9, 9596960.0, 136.9, 5000.0, 90.9, 24.18, 3
5570129.0, 129494.0, 43.0, 2300.0, 67.5, 29.11, 3
4.8846823E7, 98480.0, 496.0, 17800.0, 97.9, 7.05, 4
