9439.0, 102.0, 92.5, 3400.0, 97.0, 7.35, 4
1.354751E7, 283560.0, 47.8, 3300.0, 92.5, 23.66, 3
1.0175014E7, 163610.0, 62.2, 6900.0, 74.2, 24.77, 3
8863338.0, 637657.0, 13.9, 500.0, 37.8, 116.7, 1
1.138282E7, 110860.0, 102.7, 2900.0, 97.0, 6.33, 4
8989046.0, 1098580.0, 8.2, 2400.0, 87.2, 53.11, 2
1.2293545E7, 108890.0, 112.9, 4100.0, 70.6, 35.93, 3
7.8887007E7, 1001450.0, 78.8, 4000.0, 57.7, 32.59, 3
176908.0, 2944.0, 60.1, 5600.0, 99.7, 27.71, 3
4492150.0, 693.0, 6482.2, 23700.0, 92.5, 2.29, 4
6.2660551E7, 2345410.0, 26.7, 700.0, 65.5, 94.69, 2
1639833.0, 600370.0, 2.7, 9000.0, 79.8, 54.58, 2
71201.0, 468.0, 152.1, 19000.0, 100.0, 4.05, 4
2.3113019E7, 120540.0, 191.8, 1300.0, 99.0, 24.04, 3
379444.0, 5770.0, 65.8, 18600.0, 93.9, 12.61, 3
5042920.0, 488100.0, 10.3, 5800.0, 98.0, 73.08, 2
1424906.0, 267667.0, 5.3, 5500.0, 63.2, 53.64, 2
33987.0, 160.0, 212.4, 25000.0, 100.0, 4.7, 4
9396411.0, 88361.0, 106.3, 2200.0, 93.0, 12.89, 3
4062235.0, 70280.0, 57.8, 29600.0, 98.0, 5.39, 4
698585.0, 665.0, 1050.5, 16900.0, 89.1, 17.27, 3
1.060587E7, 92391.0, 114.8, 18000.0, 93.3, 5.05, 4
