0.783407859, 0.104055314, 0.197532695, 0.421837159, 0.742055668, 0.490827882, 0.005525437, 0.392123267, 0.010014895, 0.4714627, 0.597878903, 0.761658752, 0.362750561, 0.912819094, 0.977971175, 0.845921227, 0.699430932, 0.475986735, 1
0.161050068, 0.548838498, 0.153583456, 0.654415397, 0.140346213, 0.796645887, 0.405839624, 0.662635625, 0.049426685, 0.578519494, 0.264854683, 0.959217373, 0.698106832, 0.467358949, 0.637077696, 0.011251331, 0.147325157, 0.213814247, 1
0.415298986, 0.898731363, 0.931821763, 0.916647939, 0.399105638, 0.009445115, 0.84625746, 0.68377254, 0.397306457, 0.886768087, 0.522427847, 0.694773565, 0.886522318, 0.411672883, 0.481108054, 0.92654637, 0.02643087, 0.092739552, 1
0.881929079, 0.424916157, 0.903222367, 0.173305914, 0.791005372, 0.476183524, 0.681175841, 0.905843852, 0.828415466, 0.083717329, 0.520566651, 0.072915346, 0.948094685, 0.999615891, 0.728459115, 0.285888356, 0.210889643, 0.833589868, 1
0.384082258, 0.883148776, 0.029280328, 0.359466858, 0.357381684, 0.52626826, 0.036277993, 0.590754629, 0.137505628, 0.048150918, 0.662520833, 0.338001542, 0.30589365, 0.02676161, 0.030902354, 0.339045275, 0.576479067, 0.759567056, 1
0.466558712, 0.925630406, 0.604524127, 0.304059528, 0.585936557, 0.541660086, 0.894943882, 0.973058215, 0.249589977, 0.776805635, 0.487479379, 0.36669383, 0.094332084, 0.441679145, 0.356113335, 0.694971098, 0.88977507, 0.180346114, 1
0.896376788, 0.195539942, 0.461462157, 0.709033515, 0.880215547, 0.323155789, 0.299818415, 0.94764934, 0.985766591, 0.165824002, 0.677365661, 0.199910709, 0.077449448, 0.124203239, 0.75614048, 0.220592699, 0.327888201, 0.556321366, 1
0.964652882, 0.867315297, 0.436952855, 0.070029232, 0.144874782, 0.199279007, 0.701176995, 0.366410508, 0.96465029, 0.127939288, 0.687026242, 0.971489194, 0.025956684, 0.344135572, 0.09974631, 0.207239847, 4.65106E-4, 0.949122278, 0
0.663038986, 0.266648661, 0.105045812, 0.922150028, 0.232657981, 0.120186552, 0.022208436, 0.36720936, 0.936907074, 0.595062145, 0.593229194, 0.418346732, 0.331339324, 0.481610134, 0.194637201, 0.76299999, 0.219925012, 0.233415288, 1
0.271418071, 0.653108677, 0.992799693, 0.779836685, 0.462740725, 0.225661528, 0.570828647, 0.523450334, 0.223128585, 0.151925824, 0.459888825, 0.189587662, 0.673339447, 0.109551197, 0.534734375, 0.710132158, 0.831459794, 0.898193943, 1
0.906736351, 0.845611297, 0.033889588, 0.382948434, 0.645634929, 0.932791413, 0.040095422, 0.5496315, 0.217778785, 0.923008111, 0.353317853, 0.828581166, 0.865205794, 0.084083193, 0.367432634, 0.537126415, 0.087575765, 0.272303462, 0
0.950045834, 0.26905496, 0.27855473, 0.626270091, 0.85966308, 0.712692786, 0.238748136, 0.847078573, 0.005325609, 0.359530195, 0.273376895, 0.649989573, 0.108389232, 0.901332447, 0.166453984, 0.58527228, 0.624297382, 0.441298075, 1
0.098300305, 0.914177082, 0.839536496, 0.277825161, 0.050644477, 0.122875269, 0.080786027, 0.585228771, 0.387747506, 0.48034655, 0.89551231, 0.46636516, 0.446735458, 0.139888148, 0.320359113, 0.310680711, 0.229000955, 0.45426805, 1
0.371694128, 0.305145662, 0.608535007, 0.403426404, 0.182833005, 0.956845469, 0.929040541, 0.222592599, 0.845123982, 0.777937562, 0.05704456, 0.049813165, 0.987830783, 0.783073235, 0.28575914, 0.102299957, 0.302430803, 0.229315209, 1
0.101554528, 0.499004657, 0.851464527, 0.159200953, 0.276216375, 0.062895622, 0.187086421, 0.836261851, 0.977718557, 0.273351411, 0.61073058, 0.88645912, 0.197215527, 0.349575276, 0.659408063, 8.90658E-4, 0.96941762, 0.345340917, 1
0.727747291, 0.440940759, 0.895605878, 0.369404475, 0.623434669, 0.83408927, 0.616859083, 0.282930572, 0.188194151, 0.190959918, 0.111342155, 0.090975576, 0.476013976, 0.61195991, 0.396461834, 0.144983616, 0.407971351, 0.188218645, 1
0.047229891, 0.669931063, 0.960615037, 0.450289128, 0.188330399, 0.839400338, 0.169067365, 0.617891868, 0.850730134, 0.116160259, 0.887463186, 0.63581811, 0.199537211, 0.679644674, 0.826039613, 0.748126906, 0.32260083, 0.845037246, 1
0.596753118, 0.029222167, 0.576373341, 0.6623612, 0.051234183, 0.200651607, 0.092807542, 0.642329062, 0.058715994, 0.204500761, 0.037360193, 0.397835254, 0.565632806, 0.696778037, 0.810641292, 0.111823643, 0.74243334, 0.665291527, 1
0.615374471, 0.469074691, 0.365986607, 0.328323529, 0.117892737, 0.382982277, 0.390612726, 0.365672675, 0.628102837, 0.344545012, 0.116492466, 0.866613297, 0.977892879, 0.504013582, 0.090686127, 0.890545549, 0.024071749, 0.709210932, 1
0.375980202, 0.818756189, 0.810220003, 0.541949203, 0.405163706, 0.898075394, 0.729471286, 0.668280611, 0.939704323, 0.186824782, 0.913274962, 0.531635872, 0.217746438, 0.434888858, 0.921679775, 0.38002589, 0.522257973, 0.501644541, 1
0.522286436, 0.288051329, 0.981506118, 0.334803521, 0.792426779, 0.293332396, 0.778445257, 0.631522812, 0.285417786, 0.402092903, 0.169960686, 0.854167346, 0.128888806, 0.185075546, 0.627585269, 0.819210423, 0.073643439, 0.266379433, 1
0.50059915, 0.27752607, 0.521337556, 0.372239198, 0.561640711, 0.7021672, 0.375269832, 0.751769768, 0.447517881, 0.53588441, 0.017653829, 0.58192398, 0.989984691, 0.390426382, 0.281665332, 0.996081925, 0.017740868, 0.96144667, 1
0.416494402, 0.836419104, 0.735131156, 0.063750078, 0.006496401, 0.761901678, 0.189476514, 0.524431937, 0.776502749, 0.946905396, 0.645526333, 0.599674262, 0.509690494, 0.275761312, 0.744238668, 0.864749319, 0.704122325, 0.922457075, 1
0.795571531, 0.581306978, 0.314834637, 0.475805049, 0.101829886, 0.595686497, 0.432461229, 0.311303051, 0.669665484, 0.984423068, 0.48037957, 0.75827294, 0.115298558, 0.742109231, 0.058387968, 0.559389418, 0.813438891, 0.465709584, 1
0.390909799, 0.481450982, 0.72944249, 0.794122691, 0.097320791, 0.079586904, 0.064291776, 0.093171012, 0.680181717, 0.965443127, 0.762595383, 0.524885467, 0.427581044, 0.30719698, 0.704917186, 0.707861307, 0.488367213, 0.585032741, 1
0.206935412, 0.854502868, 0.275651586, 0.850838257, 0.717463866, 0.088588219, 0.974357609, 0.223561277, 0.257284805, 0.553771838, 0.245979367, 0.826926756, 0.682079767, 0.704099282, 0.168093618, 0.784467446, 0.004093058, 0.498645007, 1
0.037891798, 0.990518724, 0.592573279, 0.593762809, 0.855545449, 0.329175855, 0.284524011, 0.723086268, 0.145084928, 0.473331403, 0.523030227, 0.600533261, 0.724052036, 0.241927917, 0.042108026, 0.536824166, 0.709043988, 0.446554839, 1
0.117877578, 0.506361701, 0.938070724, 0.862055209, 0.534569055, 0.438418727, 0.739869275, 0.186136428, 0.581128089, 0.249995612, 0.769351311, 0.630600303, 0.016972933, 0.811580778, 0.798176716, 0.541734412, 0.168766127, 0.774691629, 1
0.760378996, 0.969529036, 0.046424494, 0.368553986, 0.093269688, 0.919509651, 0.869802168, 0.434374792, 0.565341963, 0.316267551, 0.139246159, 0.481637233, 0.665316217, 0.040425462, 0.68971344, 0.446805186, 0.712313736, 0.127982611, 0
0.421671744, 0.776998081, 0.129900521, 0.248317631, 0.946295319, 0.272088913, 0.836930999, 0.243796858, 0.50370653, 0.671487569, 0.395895802, 0.592977706, 0.854877387, 0.094900243, 0.699626729, 0.229775125, 0.206711804, 0.232633157, 1
0.154345076, 0.495892073, 0.850294242, 0.557203138, 0.399206254, 0.315421245, 0.476278462, 0.661139069, 0.119828537, 0.566519894, 0.161704245, 0.314647345, 0.381870508, 0.811075343, 0.53422793, 0.077015408, 0.501630511, 0.417322565, 1
0.051490982, 0.145372317, 0.630379509, 0.753983835, 0.108569629, 0.981814133, 0.378163383, 0.614405487, 0.481148572, 0.493238105, 0.826432098, 0.587757111, 0.940121915, 0.566471188, 0.726705871, 0.554593711, 0.572746826, 0.871987477, 1
0.075530009, 0.786833023, 0.349690116, 0.291420131, 0.88344137, 0.776776858, 0.119931101, 0.009844618, 0.187541264, 0.496379104, 0.788886804, 0.339764065, 0.448152756, 0.394941607, 0.428549421, 0.284202642, 0.467604217, 0.161174236, 1
0.252175028, 0.052220392, 0.881687922, 0.36662044, 0.20633791, 0.179638205, 0.897458271, 0.848829108, 0.65659221, 0.651868184, 0.671425372, 0.727242619, 0.214327031, 0.406808473, 0.263344819, 0.888439037, 0.088817555, 0.98780571, 1
0.314175675, 0.225147681, 0.626570479, 0.501609065, 0.686487876, 0.892983704, 0.241266955, 0.057582697, 0.499764841, 0.446237191, 0.339379119, 0.417584256, 0.825764677, 0.772926978, 0.744612539, 0.279862527, 0.202818872, 0.637681761, 1
0.105981212, 0.1699655, 0.613116821, 0.699832172, 0.041021759, 0.474244641, 0.942367218, 0.982911697, 0.306941297, 0.92429382, 0.658943722, 0.533935234, 0.300424847, 0.859506608, 0.410767312, 0.266883106, 0.884219114, 0.212263137, 1
0.457450931, 0.060942631, 0.437698728, 0.521741499, 0.801960901, 0.442322586, 0.435728328, 0.387648003, 0.908905278, 0.033244759, 0.895883595, 0.213819673, 0.38911912, 0.933190693, 0.215706776, 0.660153404, 0.033846444, 0.355276325, 1
0.449327762, 0.886195725, 0.981362728, 0.494361754, 0.408070115, 0.047485775, 0.802669527, 0.24250225, 0.495647715, 0.975109033, 0.360291676, 0.528245106, 0.959894069, 0.907571187, 0.774733029, 0.685983956, 0.765798651, 0.018257545, 1
0.820365315, 0.477432216, 0.014258886, 0.986932, 0.305032532, 0.481130787, 0.035890546, 0.918559216, 0.485474381, 0.260315838, 0.641472396, 0.018333009, 0.419680901, 0.605907254, 0.561536116, 0.117171967, 0.060245003, 0.508035283, 1
0.158741579, 0.698975654, 0.218170069, 0.754555079, 0.788412328, 0.483894428, 0.249496657, 0.748198317, 0.706366284, 0.18645461, 0.755992876, 0.942202711, 0.976133524, 0.764023151, 0.177437942, 0.459799512, 0.676834641, 0.757576971, 1
0.335075164, 0.757477319, 0.177105458, 0.944253673, 0.673287748, 0.369225377, 0.680139867, 0.257237875, 0.552774883, 0.871926971, 0.737960609, 0.777674754, 0.318156547, 0.725410642, 0.931643441, 0.493799999, 0.789752205, 0.598389793, 1
0.077906374, 0.851078605, 0.125269035, 0.459808201, 0.271711683, 0.060265409, 0.586748676, 0.010003336, 0.070124171, 0.635019979, 0.926638032, 0.423626317, 0.529914926, 0.057835248, 0.087350214, 0.80182273, 0.517310803, 0.297703066, 1
0.05065123, 0.367107296, 0.4507526, 0.735789908, 0.474352336, 0.560607137, 0.084664093, 0.60268638, 0.803654121, 0.347907064, 0.712863321, 0.556419841, 0.981934742, 0.531348285, 0.963957614, 0.93640572, 0.047084405, 0.87619647, 1
0.561777874, 0.959324127, 0.035377703, 0.226161562, 0.280773693, 0.580513457, 0.985692889, 0.613749056, 0.226660644, 0.503157915, 0.565574909, 0.789564478, 0.717620413, 0.412961367, 0.360762119, 0.502212149, 0.041972673, 0.84392113, 0
0.111664952, 0.692701578, 0.402022705, 0.858694223, 0.88534936, 0.553226108, 0.370149637, 0.697881094, 0.645419089, 0.862552431, 0.975102516, 0.857692449, 0.687934003, 0.872610271, 0.187484723, 0.427479439, 0.132832182, 0.523391235, 1
0.407445528, 0.098931822, 0.258077275, 0.496045273, 0.025334496, 0.869284157, 0.320319538, 0.855104048, 0.968443272, 0.848747211, 0.26677877, 0.766367067, 0.410508802, 0.603167086, 0.324740966, 0.263174113, 0.024065645, 0.695676356, 1
