0.406249531, 0.513199297, 0.061811577, 0.635836719, 0.844797517, 0.441502227, 0.191926451, 0.487546116, 0.358533581, 0.551543235, 0.743876519, 0.312349434, 0.650222833, 0.522261016, 0.043544765, 0.376660111, 0.280097759, 0.132282876, 1
0.172529525, 0.013556374, 0.623446508, 0.519135859, 0.254456363, 0.366947346, 0.055695644, 0.51850145, 0.371256629, 0.853783565, 0.347039855, 0.947346732, 0.597281032, 0.428806485, 0.401369982, 0.82044557, 0.599584286, 0.135680676, 1
0.358677493, 0.539763975, 0.408204473, 0.391341766, 0.660984427, 0.730276729, 0.415556778, 0.677969692, 0.092242834, 0.4576951, 0.971049521, 0.116668505, 0.893424314, 0.895280358, 0.41210954, 0.067489641, 0.254949351, 0.146701198, 1
0.483920717, 0.272825273, 0.288013515, 0.424075319, 0.825866787, 0.686728398, 0.317001138, 0.107175529, 0.761053776, 0.720972963, 0.984838874, 0.345239468, 0.145046735, 0.961694304, 0.021560996, 0.127715148, 0.978176445, 0.877524397, 1
0.531351045, 0.148787195, 0.345090002, 0.085156677, 0.737006982, 0.345312469, 0.172234035, 0.690670496, 0.097401026, 0.183404353, 0.371573714, 0.480700616, 0.506994244, 0.823968274, 0.146707842, 0.595529737, 0.371591388, 0.199845544, 1
0.014698195, 0.944565988, 0.245755275, 0.680600516, 0.967000433, 0.449789209, 0.593077848, 0.272489439, 0.676483967, 0.756457615, 0.61986926, 0.909250391, 0.702105575, 0.763603493, 0.376942453, 0.477158463, 0.352573291, 0.328101977, 1
0.403572912, 0.624181003, 0.352266838, 0.69197124, 0.214773626, 0.814583784, 0.437887973, 0.220244534, 0.57482734, 0.256850098, 0.545554604, 0.3600059, 0.052521026, 0.920705524, 0.676870104, 0.828808791, 0.299336209, 0.121719626, 1
0.319991405, 0.500185766, 0.542541513, 0.57893229, 0.939126686, 0.187563712, 0.643975153, 0.101767815, 0.610325831, 0.380909514, 0.878104988, 0.681669557, 0.929239327, 0.988241664, 0.136341162, 0.128085921, 0.648092821, 0.384532118, 1
0.347202039, 0.023073613, 0.665625899, 0.967062064, 0.37812783, 0.336371063, 0.821556961, 0.911618133, 0.788943745, 0.827206718, 0.49242401, 0.566999018, 0.634461258, 0.069407487, 0.514058497, 0.319300218, 0.430015179, 0.304842705, 1
0.108849256, 0.805421797, 0.388095104, 0.251939028, 0.392807037, 0.08855854, 0.339881246, 0.017619156, 0.600453296, 0.539978007, 0.076221764, 0.350706445, 0.901758134, 0.135815572, 0.256837691, 0.430274875, 0.886182919, 0.943307508, 1
0.549941885, 0.988603925, 0.38153385, 0.601424466, 0.131195627, 0.20884244, 0.809848033, 0.928802119, 0.689969217, 0.66796595, 0.204841354, 0.625113497, 0.046850577, 0.543081571, 0.103849353, 0.611193342, 0.703175166, 0.372334837, 1
0.767814326, 0.862666393, 0.095828136, 0.095427682, 0.510832831, 0.203755511, 0.789735371, 0.794024332, 0.119817035, 0.944159299, 0.259582077, 0.275317742, 0.771614502, 0.746866665, 0.408133711, 0.9378594, 0.17909869, 0.775296458, 0
0.38199201, 0.951734543, 0.092209105, 0.924031112, 0.198790595, 0.641232706, 0.117314968, 0.875836292, 0.632273183, 0.447458086, 0.753677733, 0.260018259, 0.563017236, 0.619829051, 0.037426195, 0.720133085, 0.757840088, 0.431845752, 1
0.945890628, 0.194052285, 0.395019904, 0.559383887, 0.640566384, 0.880720958, 0.858098477, 0.457388178, 0.959583817, 0.518741309, 0.814587489, 0.49494089, 0.774003905, 0.87686988, 0.182119742, 0.759796544, 0.478624116, 0.583029252, 1
0.511947397, 0.671475725, 0.538153989, 0.268858992, 0.262500033, 0.30935577, 0.724382113, 0.354205598, 0.484131953, 0.426175052, 0.446761652, 0.997718206, 0.355792389, 0.952638148, 0.597846364, 0.214006743, 0.94815701, 0.456662767, 1
0.719655041, 0.589680587, 0.737138485, 0.484971297, 0.258569958, 0.597187118, 0.243136693, 0.445122439, 0.512003467, 0.175029411, 0.206472334, 0.898539721, 0.590659999, 0.788372459, 0.445075134, 0.903216444, 0.788964883, 0.820660569, 1
