-0.831293, -0.0399671, -1.7728, 0.660918, 0.366199, -0.201322, -1.45463, 1
-0.831293, 0.17655, -1.7728, -2.59756, 0.366199, -0.912659, -1.45463, 2
0.503814, -1.7721, -0.728816, 0.660918, 0.366199, -1.624, -3.48345, 3
0.503814, -1.05038, 0.315164, 0.660918, -1.52732, -0.201322, 0.574195, 2
-0.831293, 0.609583, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 3
0.503814, -0.689517, 0.315164, -0.968322, 0.366199, -0.201322, 0.574195, 3
0.503814, -1.12255, 0.315164, -0.968322, 1.31296, -1.624, 0.574195, 3
-0.831293, 0.609583, 0.315164, 0.660918, 0.366199, 1.22135, 0.574195, 3
-0.831293, 0.934358, 1.35914, 0.660918, 0.366199, -0.201322, -1.45463, 3
-0.831293, 0.8261, 1.35914, 0.660918, 1.31296, 1.22135, -1.45463, 3
