-0.831293, 0.970444, -1.7728, -2.59756, -1.52732, -0.912659, -1.45463, 1
0.503814, -0.184311, -1.7728, 0.660918, -1.52732, -0.201322, -1.45463, 1
0.503814, -1.62776, -0.728816, 0.660918, 0.366199, -0.201322, 0.574195, 3
-0.831293, 0.320894, -0.728816, 0.660918, -1.52732, -0.201322, 0.574195, 2
-0.831293, 0.8261, 0.315164, -0.968322, 1.31296, -0.201322, 0.574195, 3
0.503814, -0.906034, 0.315164, -0.968322, -1.52732, -0.201322, 0.574195, 3
1.83892, 1.25913, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 3
1.83892, 1.04262, 0.315164, 0.660918, 0.366199, 1.22135, 0.574195, 3
0.503814, -1.05038, 0.315164, 0.660918, 0.366199, 1.22135, -1.45463, 3
0.503814, -0.184311, 1.35914, 0.660918, 0.366199, -0.201322, 0.574195, 3
-0.831293, 0.537411, 1.35914, 0.660918, -0.580559, 1.22135, 0.574195, 3
