-0.831293, 0.970444, -1.7728, -0.968322, -1.52732, -0.201322, -1.45463, 1
0.503814, -0.689517, -0.728816, -0.968322, -1.52732, -0.201322, -3.48345, 2
1.83892, 1.40348, -0.728816, -0.968322, -1.52732, -0.201322, 0.574195, 3
-0.831293, 0.393066, -0.728816, -0.968322, -1.52732, -0.201322, 0.574195, 3
0.503814, -1.26689, -0.728816, -0.968322, 0.366199, -0.201322, 0.574195, 3
0.503814, -1.69993, 0.315164, -0.968322, 0.366199, -1.624, 0.574195, 3
1.83892, 1.69217, 0.315164, -0.968322, 0.366199, -0.201322, 0.574195, 3
1.83892, 1.11479, 0.315164, -0.968322, 1.31296, -0.201322, 0.574195, 3
-0.831293, 0.320894, 0.315164, -4.2268, -1.52732, -1.624, 0.574195, 3
-0.831293, -0.0399671, 0.315164, 0.660918, -0.580559, 1.22135, 0.574195, 3
