0.503814, -1.62776, -1.7728, 0.660918, -1.52732, -0.201322, -1.45463, 1
0.503814, -1.55558, -1.7728, -0.968322, 0.366199, -0.201322, -1.45463, 2
-0.831293, 0.104377, 0.315164, -2.59756, 0.366199, -0.912659, -1.45463, 1
0.503814, -1.19472, 0.315164, 0.660918, 1.31296, -0.201322, 0.574195, 3
0.503814, -0.761689, 0.315164, -0.968322, 1.31296, -0.201322, 0.574195, 3
0.503814, -1.41124, 0.315164, -0.968322, 0.366199, -0.201322, 0.574195, 3
-2.1664, -1.84427, 0.315164, 0.660918, 0.366199, -1.624, 0.574195, 3
0.503814, -1.48341, 0.315164, 0.660918, 1.31296, 1.22135, -1.45463, 3
0.503814, -1.7721, 0.315164, 0.660918, 0.366199, 1.22135, 0.574195, 3
0.503814, -0.833861, 1.35914, 0.660918, 1.31296, 1.22135, 0.574195, 3
0.503814, -1.33907, 1.35914, 0.660918, -0.580559, 2.64403, 0.574195, 3
