-0.831293, 0.104377, -1.7728, 0.660918, -0.580559, -0.201322, -1.45463, 1
-0.831293, 0.248722, -1.7728, 0.660918, 0.366199, -0.201322, -1.45463, 1
-0.831293, 0.0322051, -0.728816, 0.660918, 0.366199, -0.201322, 0.574195, 3
0.503814, -0.473, -0.728816, 0.660918, 0.366199, -1.624, 0.574195, 2
-0.831293, 0.104377, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 3
-0.831293, -0.0399671, 0.315164, 0.660918, -1.52732, -0.201322, 0.574195, 3
0.503814, -0.328656, 0.315164, -0.968322, 0.366199, -1.624, 0.574195, 3
-0.831293, 0.753927, 0.315164, 0.660918, 0.366199, -0.201322, 0.574195, 3
-0.831293, 0.320894, 0.315164, 0.660918, 1.31296, 1.22135, 0.574195, 3
0.503814, -0.473, 1.35914, 0.660918, 0.366199, 1.22135, 0.574195, 3
1.83892, 1.54782, 1.35914, 0.660918, 0.366199, -0.201322, 0.574195, 3
