0.52195, -1.41642, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 1
0.52195, -1.12691, -0.698548, -0.941481, -1.52136, -0.137463, 0.58526, 1
0.52195, -1.63356, -0.698548, 0.674728, 0.366593, -0.137463, 0.58526, 1
0.52195, -0.620269, 0.359547, 0.674728, -1.52136, -0.137463, 0.58526, 3
0.52195, -1.56118, 0.359547, -0.941481, 0.366593, -0.137463, 0.58526, 2
1.86597, 1.69582, 0.359547, -0.941481, 0.366593, -0.137463, 0.58526, 3
1.86597, 1.26155, 0.359547, 0.674728, 0.366593, -0.137463, 0.58526, 3
-0.822072, 0.103507, 0.359547, 0.674728, -0.577384, 1.43572, 0.58526, 2
-0.822072, 0.610151, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 3
1.86597, 1.62344, 1.41764, 0.674728, 1.31057, -0.137463, 0.58526, 3
