-0.822072, 0.248262, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 1
-0.822072, 0.248262, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 1
-0.822072, -0.113626, -0.698548, 0.674728, 0.366593, 1.43572, 0.58526, 1
-0.822072, 0.972039, -0.698548, -0.941481, -1.52136, -0.137463, 0.58526, 3
-0.822072, 0.32064, -0.698548, 0.674728, -1.52136, -0.137463, 0.58526, 3
0.52195, -1.34405, 0.359547, 0.674728, 0.366593, -0.137463, 0.58526, 3
-2.16609, -1.85069, 0.359547, 0.674728, 0.366593, -1.71065, 0.58526, 3
-0.822072, 0.393018, 0.359547, -0.941481, 1.31057, -0.137463, 0.58526, 3
-0.822072, 1.00823, 1.41764, 0.674728, 0.366593, 1.43572, 0.58526, 2
-0.822072, 0.93585, 1.41764, 0.674728, 0.366593, -0.137463, -1.42413, 2
