-0.822072, -0.0412482, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 1
-0.822072, 0.537773, -1.75664, 0.674728, -1.52136, -0.137463, -1.42413, 1
1.86597, 1.4063, -0.698548, -0.941481, -1.52136, -0.137463, 0.58526, 1
0.52195, -0.475514, -0.698548, 0.674728, 0.366593, -1.71065, 0.58526, 3
-0.822072, -0.0412482, 0.359547, 0.674728, -1.52136, -0.137463, 0.58526, 3
-0.822072, 0.827283, 0.359547, -0.941481, 1.31057, -0.137463, 0.58526, 3
-0.822072, 0.465395, 0.359547, 0.674728, 1.31057, 1.43572, 0.58526, 1
1.86597, 1.04442, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 3
1.86597, 1.18917, 0.359547, 0.674728, 0.366593, 1.43572, -1.42413, 3
0.52195, -1.05454, 0.359547, 0.674728, 0.366593, 1.43572, -1.42413, 2
0.52195, -0.837402, 1.41764, 0.674728, 1.31057, 1.43572, 0.58526, 3
