0.52195, -1.63356, -1.75664, 0.674728, -1.52136, -0.137463, -1.42413, 1
0.52195, -1.63356, -1.75664, 0.674728, 0.366593, -0.137463, -1.42413, 1
-0.822072, 0.175885, -1.75664, -0.941481, -1.52136, -0.137463, -1.42413, 1
1.86597, 1.11679, -0.698548, -0.941481, 1.31057, -0.137463, 0.58526, 3
0.52195, -1.70593, 0.359547, -0.941481, 0.366593, -1.71065, 0.58526, 3
-0.822072, 0.754906, 0.359547, 0.674728, 0.366593, -0.137463, 0.58526, 3
-0.822072, 0.972039, 0.359547, -0.941481, -1.52136, -1.71065, 0.58526, 3
-0.822072, 0.899661, 0.359547, 0.674728, 0.366593, -1.71065, 0.58526, 1
0.52195, -0.186004, 1.41764, 0.674728, 0.366593, -0.137463, 0.58526, 2
1.86597, 1.55106, 1.41764, 0.674728, 0.366593, -0.137463, 0.58526, 3
0.52195, -1.19929, 1.41764, 0.674728, 1.31057, 1.43572, 0.58526, 3
