-0.822072, 0.972039, -1.75664, -2.55769, -1.52136, -0.924055, -1.42413, 1
-0.822072, 0.175885, -1.75664, -0.941481, 0.366593, -0.137463, -1.42413, 1
0.52195, -0.692647, -0.698548, -0.941481, -1.52136, -0.137463, -3.43353, 1
-0.822072, 0.393018, -0.698548, -0.941481, -1.52136, -0.137463, 0.58526, 3
-0.822072, 0.682528, 0.359547, -0.941481, 1.31057, -0.137463, 0.58526, 1
0.52195, -1.41642, 0.359547, -0.941481, 0.366593, -0.137463, 0.58526, 3
0.52195, -0.330759, 0.359547, -0.941481, 0.366593, -1.71065, 0.58526, 3
-0.822072, -0.113626, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 3
-0.822072, 0.827283, 0.359547, -0.941481, 1.31057, -0.137463, -1.42413, 3
-0.822072, 0.0311294, 0.359547, 0.674728, -0.577384, 1.43572, 0.58526, 2
0.52195, -1.77831, 0.359547, 0.674728, 0.366593, 1.43572, 0.58526, 3
