3.866, -2.6383, 1.9242, 0.10645, 1
0.32924, -4.4552, 4.5718, -0.9888, 1
0.93584, 8.8855, -1.6831, -1.6599, 1
-0.24811, -0.17797, 4.9068, 0.15429, 1
-0.006892, 9.2931, -0.41243, -1.9638, 1
2.8561, 6.9176, -0.79372, 0.48403, 1
5.807, 5.0097, -2.2384, 0.43878, 1
4.6054, -4.0765, 2.7587, 0.31981, 1
2.3066, 3.5364, 0.57551, 0.41938, 1
0.24835, 7.6439, 0.9885, -0.87371, 1
3.245, 6.63, -0.63435, 0.86937, 1
1.4806, 7.6377, -2.7876, -1.0341, 1
2.108, 6.7955, -0.1708, 0.4905, 1
2.8969, 0.70768, 2.29, 1.8663, 1
4.6689, 1.3098, 0.055404, 1.909, 1
-1.7599, 11.9211, 2.6756, -3.3241, 1
2.486, -0.99533, 5.3404, -0.15475, 1
-1.803, 11.8818, 2.0458, -5.2728, 1
0.11739, 6.2761, -1.5495, -2.4746, 1
0.19081, 9.1297, -3.725, -5.8224, 1
1.8314, 6.3672, -0.036278, 0.049554, 1
1.3264, 1.0326, 5.6566, -0.41337, 1
-0.16735, 7.6274, 1.2061, -3.6241, 1
1.6406, 3.5488, 1.3964, -0.36424, 1
2.4287, 9.3821, -3.2477, -1.4543, 1
0.5734, 9.1938, -0.9094, -1.872, 1
1.9265, 7.7557, -0.16823, -3.0771, 1
0.3292, -4.4552, 4.5718, -0.9888, 1
1.0284, 9.767, -1.3687, -1.7853, 1
3.7352, 9.5911, -3.9032, -3.3487, 1
3.4667, -4.0724, 4.2882, 1.5418, 1
3.3299, 0.91254, 1.5806, 0.39352, 1
-1.9922, 11.6542, 2.6542, -5.2107, 1
0.86202, 2.6963, 4.2908, 0.54739, 1
1.9647, 6.9383, 0.57722, 0.66377, 1
4.223, 1.1319, 0.72202, 0.96118, 1
1.742, -4.809, 8.2142, -2.0659, 1
2.5503, -4.9518, 6.3729, -0.41596, 1
1.2138, 8.7986, -2.1672, -0.74182, 1
0.3798, 0.7098, 0.7572, -0.4444, 1
3.9121, 2.9735, 0.92852, 0.60558, 1
3.0948, 8.7324, -2.9007, -0.96682, 1
3.8384, 6.1851, -2.0439, -0.033204, 1
2.8237, 2.8597, 0.19678, 0.57196, 1
-1.8411, 10.8306, 2.769, -3.0901, 1
3.3756, -4.0951, 4.367, 1.0698, 1
-0.048008, -1.6037, 8.4756, 0.75558, 1
1.2999, 2.5762, 2.0107, -0.18967, 1
2.0051, -6.8638, 8.132, -0.2401, 1
2.093, 8.3061, 0.022844, -3.2724, 1
4.6014, 5.6264, -2.1235, 0.19309, 1
3.577, 2.4004, 1.8908, 0.73231, 1
1.9476, -4.7738, 8.527, -1.8668, 1
3.6667, 4.302, 0.55923, 0.33791, 1
-1.4217, 11.6542, -0.057699, -7.1025, 1
1.5673, 7.9274, -0.056842, -2.1694, 1
3.9382, 0.9291, 0.78543, 0.6767, 1
4.0552, 0.40143, 1.4563, 0.65343, 1
3.9292, -2.9156, 2.2129, 0.30817, 1
1.1558, 6.4003, 1.5506, 0.6961, 1
2.5989, 3.5178, 0.7623, 0.81119, 1
6.8248, 5.2187, -2.5425, 0.5461, 1
3.3004, 7.0811, -1.3258, 0.22283, 1
-1.8348, 11.0334, 3.1863, -4.8888, 1
3.0242, -3.3378, 2.5865, -0.54785, 1
3.2403, -3.7082, 5.2804, 0.41291, 1
3.9166, 10.2491, -4.0926, -4.4659, 1
3.9262, 6.0299, -2.0156, -0.065531, 1
3.5829, 1.4423, 1.0219, 1.4008, 1
4.65, -4.8297, 3.4553, -0.25174, 1
3.2692, 3.4184, 0.20706, -0.066824, 1
4.8451, 8.1116, -2.9512, -1.4724, 1
-2.7143, 11.4535, 2.1092, -3.9629, 1
-2.4473, 12.6247, 0.73573, -7.6612, 1
0.38478, 6.5989, -0.3336, -0.56466, 1
3.931, 1.8541, -0.023425, 1.2314, 1
0.01727, 8.693, 1.3989, -3.9668, 1
