3.4566, 9.5228, -4.0112, -3.5944, 1
4.4338, 9.887, -4.6795, -3.7483, 1
2.0843, 6.6258, 0.48382, -2.2134, 1
-0.7869, 9.5663, -3.7867, -7.5034, 1
4.9264, 5.496, -2.4774, -0.50648, 1
-0.78289, 11.3603, -0.37644, -7.0495, 1
4.1654, -3.4495, 3.643, 1.0879, 1
-1.1313, 1.9037, 7.5339, 1.022, 1
4.0713, 10.4023, -4.1722, -4.7582, 1
-2.343, 12.9516, 3.3285, -5.9426, 1
1.7317, -0.34765, 4.1905, -0.99138, 1
3.8481, 10.1539, -3.8561, -4.2228, 1
1.7496, -0.1759, 5.1827, 1.2922, 1
1.9358, 8.1654, -0.023425, -2.2586, 1
-1.1193, 10.7271, 2.0938, -5.6504, 1
3.583, -3.7971, 3.4391, -0.12501, 1
1.6426, 3.0149, 0.22849, -0.147, 1
-0.69572, 8.6165, 1.8419, -4.3289, 1
4.8077, 2.2327, -0.26334, 1.5534, 1
2.4196, 6.4665, -0.75688, 0.228, 1
0.5706, -0.0248, 1.2421, -0.5621, 1
3.1557, 2.8908, 0.59693, 0.79825, 1
1.594, 4.7055, 1.3758, 0.081882, 1
5.3915, 9.9946, -3.8081, -3.3642, 1
4.4072, -0.070365, 2.0416, 1.1319, 1
0.89566, 7.7763, -2.7473, -1.9353, 1
1.6849, 8.7489, -1.2641, -1.3858, 1
-1.9177, 11.6894, 2.5454, -3.2763, 1
-1.7344, 2.0175, 7.7618, 0.93532, 1
3.5257, 1.2829, 1.9276, 1.7991, 1
3.1088, 3.1122, 0.80857, 0.4336, 1
3.8999, 1.734, 1.6011, 0.96765, 1
3.5189, 6.332, -1.7791, -0.020273, 1
0.58836, 10.7727, -1.3884, -4.3276, 1
-2.2527, 11.5321, 2.5899, -3.2737, 1
-0.36279, 8.2895, -1.9213, -3.3332, 1
1.941, 0.46351, 4.6472, 1.0879, 1
4.0047, 0.45937, 1.3621, 1.6181, 1
1.9818, 9.2621, -3.521, -1.872, 1
1.9572, -5.1153, 8.6127, -1.4297, 1
1.3087, 4.9228, 2.0013, 0.22024, 1
3.359, 9.8022, -3.8209, -3.7133, 1
