0.80355, 2.8473, 4.3439, 0.6017, 1
3.9362, 10.1622, -3.8235, -4.0172, 1
1.4884, 3.6274, 3.308, 0.48921, 1
-0.96511, 9.4111, 1.7305, -4.8629, 1
0.96441, 5.8395, 2.3235, 0.066365, 1
5.262, 3.9834, -1.5572, 1.0103, 1
0.12326, 8.9848, -0.9351, -2.4332, 1
3.9529, -2.3548, 2.3792, 0.48274, 1
4.7181, 10.0153, -3.9486, -3.8582, 1
4.4682, 2.2907, 0.95766, 0.83058, 1
5.0185, 8.5978, -2.9375, -1.281, 1
3.8027, 0.81529, 2.1041, 1.0245, 1
2.4486, -6.3175, 7.9632, 0.20602, 1
2.9543, 1.076, 0.64577, 0.89394, 1
3.9922, -4.4676, 3.7304, -0.1095, 1
1.7819, 6.9176, -1.2744, -1.5759, 1
2.5331, 2.9135, -0.822, -0.12243, 1
3.4663, 1.1112, 1.7425, 1.3388, 1
2.0911, 0.94358, 4.5512, 1.234, 1
1.3566, 4.2358, 2.1341, 0.3211, 1
1.0235, 6.901, -2.0062, -2.7125, 1
4.0552, -2.4583, 2.2806, 1.0323, 1
4.0215, -2.1914, 2.4648, 1.1409, 1
0.68087, 2.3259, 4.9085, 0.54998, 1
1.0987, 0.6394, 5.989, -0.58277, 1
-1.3274, 9.498, 2.4408, -5.2689, 1
2.0597, -0.99326, 5.2119, -0.29312, 1
1.0135, 8.4551, -1.672, -2.0815, 1
0.57461, 10.1105, -1.6917, -4.3922, 1
3.7731, 7.2073, -1.6814, -0.94742, 1
0.20977, -0.46146, 7.7267, 0.90946, 1
4.068, -2.9363, 2.1992, 0.50084, 1
0.3223, -0.89808, 8.0883, 0.69222, 1
0.27451, 9.2186, -3.2863, -4.8448, 1
5.7353, 5.2808, -2.2598, 0.075416, 1
2.0421, 1.2436, 4.2171, 0.90429, 1
3.9294, 1.4112, 1.8076, 0.89782, 1
3.5982, 7.1307, -1.3035, 0.21248, 1
3.3848, 3.2674, 0.90967, 0.25128, 1
0.64295, 7.1018, 0.3493, -0.41337, 1
3.8023, -3.8696, 4.044, 0.95343, 1
-1.3, 10.2678, -2.953, -5.8638, 1
3.4246, -0.14693, 0.80342, 0.29136, 1
3.1887, -3.4143, 2.7742, -0.2026, 1
5.681, 7.795, -2.6848, -0.92544, 1
2.0007, 1.8644, 2.6491, 0.47369, 1
-1.9458, 11.2217, 1.9079, -3.4405, 1
2.9742, 8.96, -2.9024, -1.0379, 1
3.4893, 6.69, -1.2042, -0.38751, 1
-1.7781, 0.8546, 7.1303, 0.027572, 1
0.94732, -0.57113, 7.1903, -0.67587, 1
2.5698, -4.4076, 5.9856, 0.078002, 1
3.9433, 2.5017, 1.5215, 0.903, 1
5.9374, 6.1664, -2.5905, -0.36553, 1
4.2406, -2.4852, 1.608, 0.7155, 1
2.2091, 7.4556, -1.3284, -3.3021, 1
0.72252, -0.053811, 5.6703, -1.3509, 1
2.2893, 3.733, 0.6312, -0.39786, 1
2.0165, -0.25246, 5.1707, 1.0763, 1
4.1195, 10.9258, -3.8929, -4.1802, 1
5.0214, 8.0764, -3.0515, -1.7155, 1
1.105, 7.4432, 0.41099, -3.0332, 1
2.7831, 10.9796, -3.557, -4.4039, 1
2.5089, 6.841, -0.029423, 0.44912, 1
0.56953, 7.6294, 1.5754, -3.2233, 1
3.3951, 1.1484, 2.1401, 2.0862, 1
