0.525186, -1.64901, -1.75169, 0.679528, 0.380829, -0.124053, -1.41382, 1
-0.814039, 0.164496, -1.75169, -0.932376, -1.51403, -0.124053, -1.41382, 1
0.525186, -1.79409, -0.688166, 0.679528, 0.380829, -1.70573, -3.41674, 1
1.86441, 1.39768, -0.688166, -0.932376, -1.51403, -0.124053, 0.589094, 1
-0.814039, 0.0919555, 0.375363, -2.54428, 0.380829, -0.914891, -1.41382, 1
0.525186, -0.270746, 0.375363, 0.679528, -1.51403, -0.124053, 0.589094, 1
-0.814039, 0.382117, 0.375363, -0.932376, 1.32826, -0.124053, 0.589094, 1
-0.814039, -0.0531251, 0.375363, 0.679528, -0.5666, 1.45762, 0.589094, 1
0.525186, -1.43139, 0.375363, 0.679528, 0.380829, 1.45762, 0.589094, 1
-0.814039, 0.998709, 1.43889, 0.679528, 0.380829, 1.45762, 0.589094, 2
