-0.814039, 0.164496, -1.75169, -0.932376, 0.380829, -0.124053, -1.41382, 1
-0.814039, 0.962439, -0.688166, -0.932376, -1.51403, -0.124053, 0.589094, 1
0.525186, -0.996149, -0.688166, -0.932376, 0.380829, -0.124053, 0.589094, 1
1.86441, 1.10752, -0.688166, -0.932376, 1.32826, -0.124053, 0.589094, 1
-0.814039, 0.527197, 0.375363, 0.679528, 0.380829, -0.124053, 0.589094, 1
-0.814039, 0.672278, 0.375363, -0.932376, 1.32826, -0.124053, 0.589094, 1
0.525186, -1.14123, 0.375363, -0.932376, 1.32826, -1.70573, 0.589094, 1
-0.814039, 0.889899, 0.375363, 0.679528, 0.380829, -1.70573, 0.589094, 1
0.525186, -1.50393, 0.375363, 0.679528, 1.32826, 1.45762, -1.41382, 2
0.525186, -1.79409, 1.43889, 0.679528, 0.380829, 3.0393, 0.589094, 1
