2.0, 20.0, 5000.0, 45.0, 2
2.0, 9.0, 2250.0, 22.0, 2
5.0, 46.0, 11500.0, 98.0, 2
4.0, 23.0, 5750.0, 58.0, 1
0.0, 3.0, 750.0, 4.0, 1
2.0, 6.0, 1500.0, 15.0, 2
0.0, 2.0, 500.0, 4.0, 1
4.0, 17.0, 4250.0, 71.0, 2
2.0, 2.0, 500.0, 4.0, 2
4.0, 6.0, 1500.0, 23.0, 2
2.0, 4.0, 1000.0, 16.0, 1
2.0, 6.0, 1500.0, 28.0, 1
4.0, 5.0, 1250.0, 28.0, 1
2.0, 1.0, 250.0, 2.0, 2
2.0, 1.0, 250.0, 2.0, 1
2.0, 1.0, 250.0, 2.0, 1
2.0, 4.0, 1000.0, 35.0, 1
4.0, 12.0, 3000.0, 88.0, 1
9.0, 9.0, 2250.0, 45.0, 1
11.0, 3.0, 750.0, 14.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 3.0, 750.0, 24.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 2
11.0, 2.0, 500.0, 11.0, 1
11.0, 3.0, 750.0, 16.0, 2
12.0, 12.0, 3000.0, 58.0, 1
4.0, 5.0, 1250.0, 58.0, 1
3.0, 2.0, 500.0, 23.0, 1
4.0, 4.0, 1000.0, 46.0, 1
11.0, 5.0, 1250.0, 35.0, 1
14.0, 2.0, 500.0, 14.0, 1
14.0, 2.0, 500.0, 14.0, 1
4.0, 5.0, 1250.0, 74.0, 1
11.0, 2.0, 500.0, 16.0, 1
14.0, 4.0, 1000.0, 26.0, 1
16.0, 6.0, 1500.0, 35.0, 1
11.0, 1.0, 250.0, 11.0, 1
16.0, 6.0, 1500.0, 40.0, 1
21.0, 13.0, 3250.0, 57.0, 1
11.0, 6.0, 1500.0, 71.0, 1
11.0, 2.0, 500.0, 26.0, 1
16.0, 1.0, 250.0, 16.0, 1
21.0, 2.0, 500.0, 23.0, 1
16.0, 5.0, 1250.0, 60.0, 1
16.0, 7.0, 1750.0, 87.0, 2
23.0, 14.0, 3500.0, 93.0, 1
18.0, 8.0, 2000.0, 95.0, 1
11.0, 3.0, 750.0, 76.0, 1
23.0, 12.0, 3000.0, 86.0, 1
23.0, 3.0, 750.0, 41.0, 1
21.0, 2.0, 500.0, 41.0, 1
23.0, 3.0, 750.0, 89.0, 1
4.0, 5.0, 1250.0, 16.0, 2
2.0, 2.0, 500.0, 4.0, 2
2.0, 6.0, 1500.0, 28.0, 2
2.0, 6.0, 1500.0, 35.0, 2
4.0, 6.0, 1500.0, 28.0, 2
2.0, 6.0, 1500.0, 47.0, 1
4.0, 2.0, 500.0, 9.0, 1
2.0, 2.0, 500.0, 14.0, 1
4.0, 6.0, 1500.0, 46.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 2
14.0, 2.0, 500.0, 14.0, 2
14.0, 4.0, 1000.0, 26.0, 1
14.0, 3.0, 750.0, 21.0, 1
16.0, 4.0, 1000.0, 28.0, 1
23.0, 19.0, 4750.0, 62.0, 1
14.0, 1.0, 250.0, 14.0, 1
14.0, 3.0, 750.0, 35.0, 1
23.0, 8.0, 2000.0, 69.0, 1
21.0, 1.0, 250.0, 21.0, 1
23.0, 7.0, 1750.0, 88.0, 1
23.0, 2.0, 500.0, 38.0, 1
