2.0, 7.0, 1750.0, 14.0, 2
2.0, 8.0, 2000.0, 28.0, 2
2.0, 13.0, 3250.0, 53.0, 2
2.0, 6.0, 1500.0, 22.0, 1
4.0, 8.0, 2000.0, 26.0, 2
2.0, 7.0, 1750.0, 29.0, 1
2.0, 8.0, 2000.0, 35.0, 2
2.0, 10.0, 2500.0, 49.0, 1
2.0, 4.0, 1000.0, 16.0, 1
4.0, 8.0, 2000.0, 34.0, 2
2.0, 5.0, 1250.0, 26.0, 1
2.0, 5.0, 1250.0, 34.0, 1
2.0, 2.0, 500.0, 10.0, 1
2.0, 2.0, 500.0, 11.0, 1
2.0, 1.0, 250.0, 2.0, 1
4.0, 6.0, 1500.0, 41.0, 2
11.0, 11.0, 2750.0, 42.0, 1
11.0, 7.0, 1750.0, 29.0, 1
2.0, 2.0, 500.0, 16.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 5.0, 1250.0, 46.0, 1
4.0, 4.0, 1000.0, 41.0, 1
11.0, 14.0, 3500.0, 73.0, 2
4.0, 5.0, 1250.0, 58.0, 1
14.0, 5.0, 1250.0, 26.0, 1
11.0, 2.0, 500.0, 14.0, 1
4.0, 2.0, 500.0, 23.0, 1
11.0, 5.0, 1250.0, 38.0, 1
9.0, 1.0, 250.0, 9.0, 1
11.0, 4.0, 1000.0, 34.0, 1
16.0, 6.0, 1500.0, 35.0, 2
16.0, 2.0, 500.0, 16.0, 1
11.0, 1.0, 250.0, 11.0, 1
14.0, 1.0, 250.0, 14.0, 1
14.0, 1.0, 250.0, 14.0, 1
4.0, 2.0, 500.0, 59.0, 1
21.0, 3.0, 750.0, 26.0, 2
23.0, 5.0, 1250.0, 33.0, 1
16.0, 1.0, 250.0, 16.0, 1
16.0, 4.0, 1000.0, 45.0, 1
21.0, 2.0, 500.0, 23.0, 1
21.0, 1.0, 250.0, 21.0, 1
23.0, 4.0, 1000.0, 45.0, 1
22.0, 1.0, 250.0, 22.0, 2
23.0, 1.0, 250.0, 23.0, 1
23.0, 1.0, 250.0, 23.0, 1
21.0, 6.0, 1500.0, 86.0, 1
23.0, 4.0, 1000.0, 87.0, 1
23.0, 2.0, 500.0, 87.0, 1
2.0, 11.0, 2750.0, 41.0, 2
2.0, 15.0, 3750.0, 64.0, 1
2.0, 4.0, 1000.0, 14.0, 1
2.0, 8.0, 2000.0, 38.0, 2
2.0, 12.0, 3000.0, 70.0, 2
2.0, 6.0, 1500.0, 45.0, 1
2.0, 1.0, 250.0, 2.0, 2
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 2
4.0, 1.0, 250.0, 4.0, 1
11.0, 6.0, 1500.0, 28.0, 1
11.0, 2.0, 500.0, 11.0, 1
2.0, 2.0, 500.0, 22.0, 1
11.0, 4.0, 1000.0, 27.0, 1
7.0, 9.0, 2250.0, 89.0, 2
14.0, 8.0, 2000.0, 46.0, 1
16.0, 15.0, 3750.0, 87.0, 1
4.0, 2.0, 500.0, 46.0, 1
14.0, 1.0, 250.0, 14.0, 1
16.0, 1.0, 250.0, 16.0, 1
21.0, 1.0, 250.0, 21.0, 1
23.0, 1.0, 250.0, 23.0, 1
23.0, 1.0, 250.0, 23.0, 1
23.0, 1.0, 250.0, 23.0, 1
