1.0, 16.0, 4000.0, 35.0, 2
2.0, 3.0, 750.0, 4.0, 2
4.0, 5.0, 1250.0, 11.0, 2
4.0, 7.0, 1750.0, 22.0, 2
2.0, 7.0, 1750.0, 28.0, 2
3.0, 6.0, 1500.0, 21.0, 1
2.0, 4.0, 1000.0, 14.0, 2
4.0, 7.0, 1750.0, 25.0, 1
2.0, 4.0, 1000.0, 16.0, 2
4.0, 2.0, 500.0, 4.0, 1
2.0, 10.0, 2500.0, 64.0, 1
4.0, 8.0, 2000.0, 46.0, 2
2.0, 2.0, 500.0, 11.0, 2
4.0, 6.0, 1500.0, 39.0, 1
10.0, 4.0, 1000.0, 16.0, 1
4.0, 6.0, 1500.0, 47.0, 1
11.0, 6.0, 1500.0, 26.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 1
4.0, 1.0, 250.0, 4.0, 1
11.0, 22.0, 5500.0, 98.0, 1
2.0, 3.0, 750.0, 35.0, 1
4.0, 3.0, 750.0, 34.0, 1
14.0, 3.0, 750.0, 19.0, 2
16.0, 3.0, 750.0, 19.0, 1
14.0, 7.0, 1750.0, 47.0, 1
11.0, 7.0, 1750.0, 64.0, 1
11.0, 1.0, 250.0, 11.0, 1
11.0, 5.0, 1250.0, 50.0, 1
16.0, 4.0, 1000.0, 28.0, 1
14.0, 3.0, 750.0, 26.0, 1
11.0, 2.0, 500.0, 24.0, 1
4.0, 2.0, 500.0, 52.0, 1
14.0, 1.0, 250.0, 14.0, 1
14.0, 5.0, 1250.0, 64.0, 1
16.0, 1.0, 250.0, 16.0, 1
16.0, 1.0, 250.0, 16.0, 1
21.0, 2.0, 500.0, 23.0, 1
14.0, 4.0, 1000.0, 64.0, 1
14.0, 3.0, 750.0, 52.0, 1
23.0, 8.0, 2000.0, 64.0, 1
21.0, 1.0, 250.0, 21.0, 1
21.0, 1.0, 250.0, 21.0, 1
26.0, 5.0, 1250.0, 49.0, 2
38.0, 1.0, 250.0, 38.0, 1
74.0, 1.0, 250.0, 74.0, 1
3.0, 21.0, 5250.0, 42.0, 2
4.0, 4.0, 1000.0, 4.0, 2
2.0, 11.0, 2750.0, 28.0, 1
4.0, 33.0, 8250.0, 98.0, 2
4.0, 9.0, 2250.0, 28.0, 1
2.0, 4.0, 1000.0, 14.0, 2
2.0, 9.0, 2250.0, 75.0, 1
4.0, 6.0, 1500.0, 38.0, 2
4.0, 1.0, 250.0, 4.0, 1
4.0, 7.0, 1750.0, 62.0, 1
9.0, 9.0, 2250.0, 54.0, 1
14.0, 2.0, 500.0, 14.0, 1
2.0, 2.0, 500.0, 33.0, 1
4.0, 2.0, 500.0, 30.0, 1
16.0, 16.0, 4000.0, 77.0, 1
16.0, 2.0, 500.0, 16.0, 1
11.0, 1.0, 250.0, 11.0, 2
11.0, 2.0, 500.0, 25.0, 1
21.0, 7.0, 1750.0, 38.0, 1
14.0, 1.0, 250.0, 14.0, 1
17.0, 7.0, 1750.0, 58.0, 2
16.0, 7.0, 1750.0, 64.0, 1
16.0, 1.0, 250.0, 16.0, 1
16.0, 1.0, 250.0, 16.0, 1
21.0, 2.0, 500.0, 26.0, 1
21.0, 3.0, 750.0, 35.0, 1
21.0, 3.0, 750.0, 35.0, 1
21.0, 3.0, 750.0, 40.0, 1
23.0, 3.0, 750.0, 62.0, 1
