1.0, 24.0, 6000.0, 77.0, 1
2.0, 3.0, 750.0, 4.0, 2
4.0, 8.0, 2000.0, 21.0, 1
2.0, 5.0, 1250.0, 16.0, 2
4.0, 9.0, 2250.0, 28.0, 2
2.0, 9.0, 2250.0, 36.0, 1
2.0, 2.0, 500.0, 2.0, 1
2.0, 6.0, 1500.0, 28.0, 2
2.0, 7.0, 1750.0, 35.0, 2
4.0, 2.0, 500.0, 4.0, 1
5.0, 7.0, 1750.0, 26.0, 2
0.0, 8.0, 2000.0, 59.0, 1
4.0, 5.0, 1250.0, 23.0, 1
4.0, 11.0, 2750.0, 61.0, 1
2.0, 2.0, 500.0, 10.0, 2
2.0, 5.0, 1250.0, 37.0, 1
2.0, 9.0, 2250.0, 74.0, 1
4.0, 3.0, 750.0, 16.0, 2
2.0, 2.0, 500.0, 11.0, 1
2.0, 1.0, 250.0, 2.0, 1
2.0, 1.0, 250.0, 2.0, 1
2.0, 1.0, 250.0, 2.0, 1
2.0, 1.0, 250.0, 2.0, 1
11.0, 10.0, 2500.0, 35.0, 1
2.0, 2.0, 500.0, 14.0, 1
8.0, 8.0, 2000.0, 52.0, 2
2.0, 2.0, 500.0, 23.0, 1
2.0, 3.0, 750.0, 38.0, 2
11.0, 8.0, 2000.0, 46.0, 1
13.0, 4.0, 1000.0, 21.0, 1
14.0, 13.0, 3250.0, 57.0, 1
14.0, 4.0, 1000.0, 22.0, 2
11.0, 4.0, 1000.0, 28.0, 1
9.0, 1.0, 250.0, 9.0, 1
11.0, 2.0, 500.0, 17.0, 1
9.0, 5.0, 1250.0, 51.0, 2
2.0, 2.0, 500.0, 41.0, 1
11.0, 7.0, 1750.0, 62.0, 2
23.0, 38.0, 9500.0, 98.0, 1
21.0, 16.0, 4000.0, 64.0, 1
14.0, 6.0, 1500.0, 51.0, 1
14.0, 7.0, 1750.0, 73.0, 1
11.0, 4.0, 1000.0, 58.0, 1
16.0, 8.0, 2000.0, 76.0, 1
23.0, 8.0, 2000.0, 46.0, 1
16.0, 3.0, 750.0, 34.0, 1
16.0, 1.0, 250.0, 16.0, 1
21.0, 3.0, 750.0, 35.0, 1
21.0, 1.0, 250.0, 21.0, 1
23.0, 3.0, 750.0, 40.0, 1
21.0, 2.0, 500.0, 35.0, 1
23.0, 6.0, 1500.0, 70.0, 1
23.0, 1.0, 250.0, 23.0, 1
2.0, 13.0, 3250.0, 32.0, 2
2.0, 6.0, 1500.0, 26.0, 1
4.0, 2.0, 500.0, 4.0, 2
2.0, 3.0, 750.0, 14.0, 1
4.0, 14.0, 3500.0, 86.0, 1
2.0, 2.0, 500.0, 11.0, 2
3.0, 4.0, 1000.0, 29.0, 2
2.0, 3.0, 750.0, 21.0, 1
9.0, 11.0, 2750.0, 49.0, 2
3.0, 5.0, 1250.0, 38.0, 1
4.0, 1.0, 250.0, 4.0, 1
11.0, 6.0, 1500.0, 41.0, 1
9.0, 1.0, 250.0, 9.0, 1
15.0, 5.0, 1250.0, 33.0, 1
11.0, 1.0, 250.0, 11.0, 1
11.0, 7.0, 1750.0, 75.0, 1
16.0, 4.0, 1000.0, 33.0, 1
14.0, 2.0, 500.0, 29.0, 1
11.0, 4.0, 1000.0, 74.0, 1
23.0, 2.0, 500.0, 23.0, 1
21.0, 1.0, 250.0, 21.0, 1
39.0, 1.0, 250.0, 39.0, 1
